p,d_a,mu,q,u,demand_supply_ratio,demand_served
64.0,0.26,0.6178641228785475,0.42023446776442125,9.347320829829508,0.42080449466574343,0.2596478008285974
64.0,0.27,0.6272015669812658,0.429811150161637,9.704816167946358,0.43048361836772125,0.2695782268873989
64.0,0.28,0.6362689065946443,0.43927685349398454,10.061935317538317,0.440065508620529,0.2794982032649533
64.0,0.29,0.6421408030606816,0.45066378665818274,10.418025811501915,0.45161434784669074,0.28938960587505314
64.0,0.3,0.6489694987954407,0.46114765281402587,10.77374740022684,0.46227134026611916,0.2992707611174123
64.0,0.31,0.6562217977995156,0.47108944484205073,11.129009847070547,0.4724012537217014,0.30913916241862627
64.0,0.32,0.663638930097175,0.48067221391014553,11.4837405756037,0.4821899160634582,0.3189927937667694
64.0,0.33,0.671060775469376,0.49001462576071647,11.837865411155608,0.4917587379014669,0.3288295947543225
64.0,0.34,0.6783716168876178,0.49920610510963764,12.191301096602217,0.5012002146550981,0.33864725268339496
64.0,0.35,0.6854683060557366,0.5083282883999042,12.543945507708994,0.5105998292086474,0.3484429307696943
64.0,0.36,0.69225522929845,0.5174581886900463,12.895672934303592,0.5200394085355392,0.3582131370639886
64.0,0.37,0.6987170782635711,0.5266149797345212,13.246375680357637,0.529541944100625,0.36795488000993437
64.0,0.38,0.7048547965663725,0.5358055113060912,13.595943048148662,0.5391181302179269,0.3776650846707961
64.0,0.39,0.7106966778787699,0.545015873681816,13.94427494940703,0.5487573139697804,0.387340970816862
64.0,0.4,0.7163235087149384,0.5541923387424822,14.291316021274293,0.5584069141016847,0.39698100059095254
64.0,0.41,0.7216766077596781,0.5633831192274625,14.636895060713094,0.5681215042742968,0.40658041835314146
64.0,0.42,0.7268291628104004,0.5725382954225678,14.98095107779963,0.5778524328550649,0.4161375299388787
64.0,0.43,0.7318509376426067,0.5816091204459496,15.323442485034958,0.5875513412404575,0.42565118013986
64.0,0.44,0.7367229533304774,0.5906123494409404,15.66423627672894,0.5972394344589205,0.43511767435358156
64.0,0.45,0.7415120627138189,0.599499953722736,16.003312102144257,0.606868077577956,0.44453644728178493
64.0,0.46,0.7462267802751511,0.6082671499956475,16.340588527982195,0.6164345908764992,0.4539052368883944
64.0,0.47,0.7508524371477283,0.6169264533862466,16.675946318374837,0.6259552166939676,0.4632207310659677
64.0,0.48,0.7553612037039756,0.6255002199558517,17.00922956626633,0.6354575766484705,0.47247859906295364
64.0,0.49,0.7597242510244312,0.6340114179506502,17.340258587165827,0.6449708553324074,0.48167384964349536
64.0,0.5,0.7639241758539744,0.6424741394476916,17.668854989462496,0.6545152199707003,0.4908015274850693
64.0,0.51,0.7679609975964126,0.6508889990848976,17.994865142223667,0.6640962257148649,0.4998573650617684
64.0,0.52,0.7718464838865224,0.6592474299610381,18.318161189759536,0.6737091000034288,0.5088378108266538
64.0,0.53,0.7755969571370049,0.6675371796900971,18.63863299236447,0.6833446097524831,0.5177398053434574
64.0,0.54,0.7792058021109733,0.6757630809796233,18.956106487861565,0.6930133201486275,0.52655851355171
64.0,0.55,0.7827385802868767,0.683875534197671,19.27064753030932,0.7026611615316354,0.5352957647308144
64.0,0.56,0.7861857181226399,0.6918815347625343,19.582105725470782,0.7122998893152669,0.5439473812630773
64.0,0.57,0.789561145247747,0.6997704070877313,19.890414865104166,0.7219200228262833,0.5525115240306713
64.0,0.58,0.7928766754160166,0.707533164628279,20.195515559413547,0.731513510213525,0.560986543317043
64.0,0.59,0.7961404585272953,0.7151636832766176,20.497346738132972,0.7410752633918203,0.5693707427259157
64.0,0.6,0.7993709218149778,0.7226484613711394,20.79591000171923,0.7505902249204854,0.5776641667144231
64.0,0.61,0.802503487449091,0.7300348574187229,21.090798685365296,0.760121307309206,0.585855519037925
64.0,0.62,0.8055276964196122,0.73732984330345,21.381825966395816,0.76968179090025,0.5939396101776617
64.0,0.63,0.8084019871332524,0.7445624217842395,21.668606687344536,0.7793152540781105,0.601905741315126
64.0,0.64,0.8111438878714425,0.7517184723629565,21.95106639326172,0.7890092122612814,0.6097518442572701
64.0,0.65,0.8137467226137175,0.7588012299134568,22.228992502464,0.7987743384234219,0.6174720139573334
64.0,0.66,0.8162324431821087,0.7657936302554118,22.502361808680167,0.8085931961084131,0.6250656057966713
64.0,0.67,0.8186310268187759,0.7726735584535045,22.771243747890356,0.818439538754889,0.6325345485525098
64.0,0.68,0.8209717869394151,0.7794201889113112,23.03575146961832,0.8282866851430325,0.6398819852671755
64.0,0.69,0.8232756119523921,0.786019331988371,23.295979675768915,0.8381154378710065,0.6471105465491366
64.0,0.7,0.8255514866210499,0.7924655253804074,23.551959332654157,0.8479180418717102,0.6542210925737267
64.0,0.71,0.8278058508808551,0.7987554238111093,23.803718877131523,0.8576890332974818,0.6612144132536534
64.0,0.72,0.8300329558971418,0.8048939892298063,24.051187334313298,0.8674354372131976,0.6680885370642583
64.0,0.73,0.8322171288716232,0.8108924943671353,24.294190445487587,0.8771749278818423,0.6748386234857663
64.0,0.74,0.8344262721693702,0.8167089029039352,24.533401150716,0.8868368898262545,0.6814833652976667
64.0,0.75,0.8363360256347738,0.8225482010181013,24.765360959970433,0.8967687353067861,0.6879266933325119
64.0,0.76,0.838459703513965,0.828089336571994,24.995503426508286,0.9064240020299816,0.6943195396252301
64.0,0.77,0.8405106622747165,0.8335139689001192,25.220785608556806,0.9161097349034337,0.7005773780154666
64.0,0.78,0.842484874201334,0.8388249198110901,25.441103053583653,0.925832645647711,0.7066973070439904
64.0,0.79,0.8443837791668178,0.8440217159720552,25.656416864328477,0.9355935292593137,0.7126782462313466
64.0,0.8,0.8462148467281978,0.8491005506750641,25.866773724467794,0.945386391048464,0.7185214923463277
64.0,0.81,0.8479906690373862,0.8540551181036626,26.072307755839034,0.9551991897735007,0.7242307709955288
64.0,0.82,0.8497261787271664,0.8588784300152302,26.273213507809064,0.965016755430915,0.7298114863280296
64.0,0.83,0.8492295647078505,0.8647532968753447,26.43746637186459,0.9773564587162414,0.7343740658851277
64.0,0.84,0.8508090074656305,0.8693352509792139,26.62697743345835,0.9872956123280499,0.7396382620405098
64.0,0.85,0.8523599720691851,0.8737836339372231,26.81201497742073,0.9972312495347991,0.7447781938172426
64.0,0.86,0.8538797055687418,0.8781022457629647,26.99257273456792,1.007167630746279,0.7497936870713313
64.0,0.87,0.8553652777834337,0.882294910361063,27.16863951916441,1.0171093246320335,0.7546844310879004
64.0,0.88,0.8568158653208067,0.8863643553124588,27.34023751511628,1.0270584796775593,0.7594510420865633
64.0,0.89,0.8582333465629504,0.8903120414693201,27.507437382078248,1.0370140050654855,0.7640954828355068
64.0,0.9,0.8549092182547214,0.8963012086730119,27.585221962586633,1.0527433565839077,0.7662561656274065
64.0,0.91,0.8559802390444331,0.9000857709566509,27.73640280182281,1.0631086542557004,0.7704556333839668
64.0,0.92,0.8567238986319379,0.9038779886597589,27.877459475958588,1.0738582190471222,0.7743738743321832
64.0,0.93,0.8580021319320351,0.9073057315196309,28.024929070487925,1.0839133906413978,0.778470251957998
64.0,0.94,0.858903910844799,0.9107662443502741,28.161384808963692,1.094418116079407,0.7822606891378803
64.0,0.95,0.8597709759305593,0.9141136768396613,28.293422689724675,1.1049454175535325,0.7859284080479074
64.0,0.96,0.8606045263482086,0.9173502332776265,28.421127468191184,1.1154949464111639,0.7894757630053104
64.0,0.97,0.8614057359557677,0.9204781864513832,28.544586826729827,1.1260663349585687,0.7929051896313842
64.0,0.98,0.8621756601193479,0.9234999032078564,28.66388899206195,1.1366593205198372,0.7962191386683874
64.0,0.99,0.8629149742975558,0.926417924694915,28.779116388368678,1.1472740994046327,0.7994198996769076
65.0,0.01,0.11228202496454055,0.08906144681917132,0.3499999858294904,0.08906145042501745,0.009999999595128295
65.0,0.02,0.1704359740674142,0.11734608670867473,0.6999998106917279,0.11734611844380462,0.019999994591192224
65.0,0.03,0.21519666405110446,0.13940724273363772,1.0499990753294492,0.13940736550114763,0.02999997358084141
65.0,0.04,0.2534706494498041,0.15780887442658662,1.399997126144732,0.1578091983700124,0.03999991788984949
65.0,0.05,0.28574939969730095,0.17497777031984912,1.7499927490244185,0.17497849532830453,0.04999979282926909
65.0,0.06,0.31432465027422596,0.19088401639706495,2.099984309393147,0.1908854426391766,0.059999551696947054
65.0,0.07,0.3396107468611854,0.20611574365361293,2.4499692574718246,0.20611833002037547,0.06999912164205213
65.0,0.08,0.36451550669809146,0.21946519994230107,2.7999463995848046,0.21946940124624023,0.07999846855956583
65.0,0.09,0.3870439712155176,0.232525158844615,3.1499111310358585,0.2325317191154111,0.08999746088673882
65.0,0.1,0.4081509366249732,0.24499759699631143,3.499859953971929,0.24500740051439437,0.09999599868491223
65.0,0.11,0.4272268526294073,0.2574601111149235,3.8497855532236187,0.25747445256072926,0.10999387294924626
65.0,0.12,0.44510515504657777,0.2695788285719754,4.199682420108136,0.26959921411703863,0.11999092628880392
65.0,0.13,0.46195496729048446,0.28138444681334435,4.549543002329834,0.2814127116383056,0.12998694292370955
65.0,0.14,0.47770494419304416,0.29302945952770665,4.899356756371035,0.29306793178892654,0.139981621610601
65.0,0.15,0.4924992432857949,0.3045175000899948,5.249112342656156,0.30456899588159514,0.1499746383616044
65.0,0.16,0.5064612507651719,0.31584967494760874,5.598796749970862,0.3159175549131721,0.1599656214277389
65.0,0.17,0.519684728957932,0.32703316753577044,5.948395006087829,0.3271214075135183,0.16995414303108083
65.0,0.18,0.5322152876483992,0.3380956874337519,6.297889273908312,0.3382089995861121,0.17993969354023753
65.0,0.19,0.5440822444963818,0.3490679483170917,6.647258548073858,0.34921191037187677,0.18992167280211025
65.0,0.2,0.5613478794588173,0.3561181222244208,6.996715346163711,0.35628530420889,0.1999061527475345
65.0,0.21,0.5719801392483281,0.3669366113193639,7.345815891321578,0.3671456150137888,0.20988045403775943
65.0,0.22,0.5800734973616498,0.3789964503687776,7.6946028758573695,0.3792622848667052,0.21984579645306776
65.0,0.23,0.5871055603366112,0.3914147696095329,8.043062567247064,0.3917523790238535,0.22980178763563042
65.0,0.24,0.5937923722842677,0.4037570273074555,8.391174507496826,0.40418168235597374,0.23974784307133787
65.0,0.25,0.6120866585468264,0.4079803832410438,8.740177233573247,0.4084388975141733,0.24971934953066416
65.0,0.26,0.6217236482692594,0.41764748625684367,9.08814615961316,0.4181922317476298,0.2596613188460902
65.0,0.27,0.6310075332356313,0.42724354439000956,9.435786326273575,0.42788712618931035,0.26959389503638787
65.0,0.28,0.639245162337805,0.4372541166582807,9.782940257513367,0.4380166116173685,0.2795125787860962
65.0,0.29,0.6455595621341311,0.44830775009999846,10.129327419956237,0.44922268526439274,0.2894093548558925
65.0,0.3,0.6526086612818323,0.45861398290775185,10.475341010069496,0.4596935618518301,0.299295457430557
65.0,0.31,0.6600266683613369,0.4684191502255444,10.820919589200518,0.4696779916024363,0.30916913112001465
65.0,0.32,0.66756068350358,0.4779016231605071,11.165991697157446,0.4793571699287828,0.31902833420449844
65.0,0.33,0.6750522668073768,0.4871784881648525,11.51048299714161,0.4888510360252802,0.32887094277547446
65.0,0.34,0.6823765609276893,0.4963453663476093,11.854305544223646,0.498258614770957,0.3386944441206757
65.0,0.35,0.6894155064941269,0.5054943627866078,12.19734782526593,0.5076764254692343,0.3484956521504551
65.0,0.36,0.6961239919652279,0.5146663014210678,12.539504609632457,0.5171492494945963,0.358271560275213
65.0,0.37,0.7024919525821443,0.5238767284240381,12.880671505203189,0.5266964249768183,0.36801918586294824
65.0,0.38,0.708543840257186,0.5331156638948852,13.220753692906943,0.5363112039222137,0.37773581979734117
65.0,0.39,0.7143586907139141,0.5423323164883574,13.559693123846353,0.5459442225169021,0.3874198035384671
65.0,0.4,0.7198870315825456,0.5515683576409443,13.897341769394972,0.5556427362230294,0.39706690769699926
65.0,0.41,0.7251978742641191,0.5607783264439491,14.233633759468972,0.5653629368619424,0.40667525027054213
65.0,0.42,0.7303328094072613,0.5699355693234789,14.568492593380014,0.5750802847552096,0.4162426455251433
65.0,0.43,0.7353598972066601,0.5789927902006847,14.901882753988044,0.5847476883542319,0.4257680786853728
65.0,0.44,0.7402662790387277,0.5879618967513713,15.233692793364158,0.5943807146954765,0.43524836552469026
65.0,0.45,0.7450988451346313,0.5968099937150021,15.563885297864912,0.60394671517534,0.4446824370818546
65.0,0.46,0.7498471365171898,0.6055465449739443,15.892356997180642,0.6134583671767543,0.45406734277658983
65.0,0.47,0.7544832897949039,0.6141939598771411,16.218967779709264,0.6229428886725419,0.4633990794202646
65.0,0.48,0.7589752415364788,0.6227777176799091,16.543550404487608,0.6324316970185775,0.472672868699646
65.0,0.49,0.7633010967966436,0.6313154924147258,16.865933272470567,0.6419485076811626,0.4818838077848734
65.0,0.5,0.7674578380016245,0.6398105012417682,17.185965440481006,0.6515015877640195,0.4910275840137431
65.0,0.51,0.7714568513754073,0.6482548142506058,17.50352162617527,0.6610868762014833,0.5001006178907219
65.0,0.52,0.7753153041174707,0.6566358607750571,17.818494123193773,0.6706948737351546,0.5090998320912505
65.0,0.53,0.7790274991502398,0.6649579830426624,18.130719409939953,0.6803354189397961,0.5180205545697129
65.0,0.54,0.7826602863046459,0.6731709468288323,18.440245809195815,0.6899545172396907,0.5268641659770235
65.0,0.55,0.7862050603413926,0.6812810803994699,18.746932152372004,0.6995630373597117,0.5356266329249144
65.0,0.56,0.7896768103851637,0.6892769992798864,19.050712179211914,0.7091508736680021,0.5443060622631974
65.0,0.57,0.7930886738913168,0.6971487702193231,19.351527778737186,0.7187090406968939,0.5529007936782052
65.0,0.58,0.7964478221989844,0.7048909967614816,19.649311474042364,0.7282335186737354,0.5614088992583534
65.0,0.59,0.7997720424083345,0.7124905963853422,19.944052081374313,0.7377102083030397,0.5698300594678375
65.0,0.6,0.8029920481473398,0.7199984142826438,20.235355047167996,0.747205406808595,0.578153001347657
65.0,0.61,0.8060802912991031,0.727433819165969,20.52295226989432,0.756748436333688,0.5863700648541235
65.0,0.62,0.8090362487572298,0.7347960671136443,20.806682880871595,0.7663439072753407,0.5944766537391885
65.0,0.63,0.8118397053738319,0.7420983558849391,21.08627187100119,0.7760152599458051,0.602464910600034
65.0,0.64,0.8145033392078731,0.7493299329562709,21.361610639645306,0.7857549124628729,0.6103317325612944
65.0,0.65,0.8170550067288516,0.7564694931246885,21.632701537830712,0.7955400733695148,0.6180771867951633
65.0,0.66,0.819528832073314,0.7634919438794541,21.89962813727196,0.8053407935999954,0.6257036610649132
65.0,0.67,0.821954574828932,0.7703760858192709,22.162495182728446,0.8151302036848481,0.6332141480779556
65.0,0.68,0.8243497338763756,0.7771099944045826,22.42136459780313,0.8248926057177292,0.6406104170800894
65.0,0.69,0.8267176426584776,0.7836919568047036,22.676218848499786,0.8346259525575934,0.647891967099994
65.0,0.7,0.8290647769777835,0.7901184098083646,22.92707701248344,0.8443248578859333,0.6550593432138127
65.0,0.71,0.8313725946701765,0.7964026501564988,23.173756818198456,0.8540093870687093,0.6621073376628133
65.0,0.72,0.833625643860571,0.802555475332077,23.416078870013525,0.8636970387158871,0.6690308248575294
65.0,0.73,0.835640885434972,0.808694828644366,23.652246192927137,0.873580999594122,0.6757784626550609
65.0,0.74,0.8378617942349518,0.8145355773426303,23.886388410517448,0.8832005529929802,0.6824682403004986
65.0,0.75,0.8399983715351726,0.8202663352620976,24.115783504585014,0.8928588737967521,0.689022385845286
65.0,0.76,0.8420438005348041,0.8258911835652784,24.34027928631231,0.9025658754536333,0.6954365510374946
65.0,0.77,0.8439974785518896,0.8314102229112966,24.559784612278957,0.912325000450413,0.7017081317793988
65.0,0.78,0.845865312815592,0.8368197008657652,24.774286531507464,0.9221326234594617,0.7078367580430706
65.0,0.79,0.8476584241460652,0.8421131058165889,24.983849388023344,0.9319791763950785,0.7138242682292384
65.0,0.8,0.8493900113904189,0.8472832500767542,25.18858753017619,0.9418523755541117,0.7196739294336054
65.0,0.81,0.8510711184146236,0.8523247801167556,25.388615135326294,0.9517418491522414,0.7253890038664653
65.0,0.82,0.8527068945847289,0.8572361417489618,25.583990892479314,0.9616434500618676,0.7309711683565517
65.0,0.83,0.8542954127593239,0.8620199106277379,25.77468793747676,0.9715608764878519,0.7364196553564788
65.0,0.84,0.8558300412331808,0.8666811501779879,25.960611757249676,0.98150328865487,0.741731764492848
65.0,0.85,0.8551291094880192,0.8723521721017837,26.10908076312682,0.994001947271927,0.7459737360893376
65.0,0.86,0.8564863794811289,0.8767837635767506,26.283367293879124,1.004102365902187,0.7509533512536892
65.0,0.87,0.8577830797498109,0.8810989149272271,26.45271092836727,1.0142424355744488,0.7557917408104936
65.0,0.88,0.8590207546064232,0.8852982755965683,26.617135746415524,1.0244222799985652,0.7604895927547293
65.0,0.89,0.8602034472030785,0.889381439672856,26.776714309975965,1.034638959996968,0.7650489802850275
65.0,0.9,0.8613385746674491,0.8933466781827328,26.93158840644355,1.044885282593407,0.7694739544698155
65.0,0.91,0.8624368849072936,0.8971911421028396,27.081975681655653,1.0551496763706008,0.77377073376159
65.0,0.92,0.8635114323839731,0.9009114896151823,27.228157979707472,1.0654172782172366,0.777947370848785
65.0,0.93,0.8645767125959105,0.904504371090055,27.3704695489985,1.0756708877893029,0.7820134156856713
65.0,0.94,0.8621476905197201,0.909424262731121,27.442030973568233,1.090300432671053,0.7840580278162351
65.0,0.95,0.8630311168453261,0.9128006876098941,27.572138890980195,1.1007714339114154,0.7877753968851485
65.0,0.96,0.8689544597209198,0.9140607336114632,27.799700282460982,1.104775962952444,0.7942771509274567
65.0,0.97,0.8695753937490163,0.9173478226311569,27.919608292425185,1.1154869456666905,0.797703094069291
65.0,0.98,0.8701757638457547,0.920519698913916,28.03548762481184,1.1262092564712163,0.8010139321374811
65.0,0.99,0.8707560714329908,0.9235792974951823,28.147429826031132,1.1369429768899242,0.8042122807437464
66.0,0.01,0.11336662383012203,0.08820938017972109,0.33999998711817053,0.08820938352177472,0.009999999621122663
66.0,0.02,0.1719487238410086,0.11631371529206236,0.679999826929002,0.11631374489579165,0.01999999490967653
66.0,0.03,0.21708387959285097,0.13819531495614873,1.019999153816048,0.13819542960198672,0.029999975112236708
66.0,0.04,0.2556810265626746,0.15644462612003238,1.3599973686238456,0.15644492881521999,0.03999992260658369
66.0,0.05,0.28776938809111735,0.173749552845364,1.6999932851161326,0.1737502391469392,0.04999980250341566
66.0,0.06,0.316848291972647,0.18936373282034746,2.0399855603935206,0.18936507319149348,0.05999957530569178
66.0,0.07,0.342410417941303,0.20443060511571534,2.3799717438806294,0.20443303220990083,0.06999916893766557
66.0,0.08,0.3674006466613777,0.2177419890593826,2.719950617915561,0.2177459422757457,0.0799985475857518
66.0,0.09,0.39001415797908745,0.23075466825391397,3.059917979718994,0.2307608535709255,0.08999758763879392
66.0,0.1,0.4111784071486881,0.2431941697327191,3.399870505510603,0.24320343252810586,0.09999619133854713
66.0,0.11,0.4303434025208561,0.2555962555158036,3.7398015171888765,0.2556098207980985,0.10999416227026107
66.0,0.12,0.4482959840013043,0.26766098839920344,4.079705769888208,0.26768029222329787,0.1199913461731826
66.0,0.13,0.46520050080898445,0.2794225999868569,4.419576137341969,0.2794493982141674,0.12998753345123437
66.0,0.14,0.48098852977823553,0.29103070839705175,4.759402706775354,0.29106723202848184,0.13998243255221632
66.0,0.15,0.4958158984194433,0.3024826997982486,5.099174872931451,0.3025316462787265,0.14997573155680738
66.0,0.16,0.5098090361402412,0.3137784154288734,5.43888043206781,0.31384300523850717,0.15996707153140613
66.0,0.17,0.5230611050254825,0.32492578118060655,5.778505297290271,0.3250098284247649,0.1699560381555962
66.0,0.18,0.5356074053189541,0.3359590043391477,6.118032440659424,0.336067048760855,0.17994213060763015
66.0,0.19,0.5474897783925203,0.34690103844447706,6.457442270511465,0.3470384425401644,0.18992477266210192
66.0,0.2,0.5645395097149036,0.35411077467653784,6.79692378610235,0.35427104136786,0.19990952312065738
66.0,0.21,0.5750849978617772,0.3649626426745915,7.136074379792963,0.36516341198396884,0.20988454058214603
66.0,0.22,0.5833347455768645,0.3768869056945632,7.474941726316051,0.3771419440863928,0.21985122724458972
66.0,0.23,0.5902710083136602,0.3893270236673596,7.813487464012212,0.3896515274519155,0.2298084548238886
66.0,0.24,0.5970267225340358,0.4015839787252031,8.15171646577652,0.40199205653867176,0.23975636664048594
66.0,0.25,0.6157938655650119,0.4055413193333945,8.49081512707396,0.40598001048713994,0.2497298566786459
66.0,0.26,0.6255910065717183,0.41508633721911914,8.828925503512599,0.41560699765301595,0.25967427951507643
66.0,0.27,0.6347496160524876,0.42474805187225706,9.166694536728546,0.4253645739545806,0.26960866284495727
66.0,0.28,0.6423773583308401,0.43514486426017057,9.503925085419134,0.435880867170591,0.27952720839468037
66.0,0.29,0.6490051761586306,0.44595720485622586,9.840570166095462,0.4468377305038902,0.2894285342969254
66.0,0.3,0.6562676221496795,0.456093420079573,10.17685770530703,0.4571305819069906,0.29931934427373624
66.0,0.31,0.6638359107315913,0.4657746906076652,10.512730841798996,0.46698287180390613,0.3091979659352646
66.0,0.32,0.6714680671071189,0.4751712964037141,10.848119965993517,0.4765677113710764,0.3190623519409858
66.0,0.33,0.679001588887249,0.4844027704492102,11.182948527077569,0.48600769924678017,0.3289102507963991
66.0,0.34,0.686303363290916,0.49357026735965515,11.517123773317149,0.4954077426776036,0.33873893450932796
66.0,0.35,0.6932611520018485,0.5027616308624951,11.85053365139809,0.5048602521421347,0.34854510739406147
66.0,0.36,0.6998745653835576,0.5119862768818189,12.183089882510302,0.5143778868470615,0.3583261730150088
66.0,0.37,0.7061509155547807,0.5212474679321213,12.514698808169873,0.5239673161215306,0.36807937671087865
66.0,0.38,0.712166096091293,0.5304983878968232,12.845300840300972,0.5335833902872112,0.37780296589120504
66.0,0.39,0.717880920840487,0.5397736287551629,13.174768448309697,0.5432655871998832,0.3874931896561675
66.0,0.4,0.723360724927505,0.5490318176280802,13.50303382266227,0.5529744513570154,0.3971480536077138
66.0,0.41,0.7286432929964307,0.5582501630579162,13.830018062294691,0.5626895957745519,0.40676523712631446
66.0,0.42,0.7338061072619084,0.5673756936886207,14.155687470782839,0.5723582780840696,0.41634374914067174
66.0,0.43,0.7388310861034849,0.5764244880541373,14.479931239233242,0.5820004167228174,0.4258803305656835
66.0,0.44,0.7437807345636781,0.5853529050836037,14.802723266550233,0.5915721926544869,0.4353742137220657
66.0,0.45,0.7486512231822682,0.5941656401028201,15.123976330018959,0.6010809654290007,0.44482283323585164
66.0,0.46,0.7534162342655876,0.602883959375848,15.44356712065068,0.6105522805045437,0.4542225623720789
66.0,0.47,0.7580408566627425,0.6115354948783512,15.761342274186825,0.6200193510270201,0.4635688904172595
66.0,0.48,0.7624978858510351,0.6201420480822979,16.07713802006283,0.6295099421348099,0.47285700059008307
66.0,0.49,0.766779858208258,0.6287104756159351,16.390805997792324,0.6390360867654867,0.48208252934683316
66.0,0.5,0.770896907086682,0.6372341715499671,16.70222296588567,0.648595156373845,0.4912418519378138
66.0,0.51,0.7748669987364873,0.6457003351764175,17.011283947244014,0.6581774689483687,0.5003318808012945
66.0,0.52,0.7786851727185586,0.6541129887618753,17.31783491147078,0.6677923482022489,0.5093480856314935
66.0,0.53,0.7824198948876528,0.6624211055458548,17.62190936026672,0.6773856384059641,0.5182914517725504
66.0,0.54,0.7860634305465256,0.6706304439449923,17.92337429147556,0.6869674621862955,0.5271580673963401
66.0,0.55,0.7896319727879121,0.6787288393586145,18.22216374196695,0.6965270137911767,0.5359459924107927
66.0,0.56,0.793139713140393,0.6867056408056698,18.518219508656955,0.7060546719854828,0.5446535149604986
66.0,0.57,0.79659438427985,0.6945550584854936,18.81147441153204,0.7155460937818442,0.5532786591627069
66.0,0.58,0.8000125192520307,0.7022649210409981,19.10190477458747,0.724988654605392,0.5618207286643373
66.0,0.59,0.8033212709356943,0.7098886993082514,19.389135533140504,0.7344508621224215,0.5702686921511914
66.0,0.6,0.8064899686258592,0.7174480992713916,19.672899632450275,0.7439646162274183,0.578614695072067
66.0,0.61,0.809517704755655,0.7249426618740306,19.95303327047048,0.7535350943116463,0.5868539197197201
66.0,0.62,0.8123874776112894,0.7323833081496383,20.229286963978076,0.7631826155457522,0.5949790283522963
66.0,0.63,0.8151171634509737,0.7397555542367397,20.50157326656284,0.772895024480603,0.6029874490165542
66.0,0.64,0.8177400045552662,0.7470342196341633,20.769912049663738,0.7826448460816939,0.6108797661665804
66.0,0.65,0.820293421852717,0.7541918164046625,21.034391917604488,0.7923993813480891,0.6186585858118967
66.0,0.66,0.8228066184350588,0.7612074587267655,21.29510219144549,0.8021325852425573,0.6263265350425146
66.0,0.67,0.8252930454352227,0.7680719460738809,21.55207080661482,0.8118328437466378,0.6338844354886713
66.0,0.68,0.8277524899650994,0.7747859008156383,21.8052525920599,0.821501606148803,0.6413309585899971
66.0,0.69,0.8301858585314996,0.7813493294006335,22.0546155706102,0.8311391875796682,0.6486651638414764
66.0,0.7,0.8325683182244438,0.787779584540634,22.299931010306583,0.8407718437963597,0.6558803238325467
66.0,0.71,0.8348839900832652,0.7940874506828285,22.541010576238357,0.8504175531371607,0.662970899301128
66.0,0.72,0.8369665602981495,0.800381161604367,22.77633710368511,0.860249422322819,0.6698922677554444
66.0,0.73,0.8392112903872896,0.8064026696227357,23.009235648158946,0.8698643695118908,0.6767422249458511
66.0,0.74,0.8413540614089272,0.8123253452527739,23.23740976607023,0.8795345906583012,0.6834532284138303
66.0,0.75,0.8433918323353694,0.818150361468474,23.4607253044812,0.889266378028863,0.6900213324847411
66.0,0.76,0.8453290783361492,0.8238741721718454,23.679123017317462,0.8990581531820704,0.696444794626984
66.0,0.77,0.8471762051872749,0.8294898359973745,23.8926177510568,0.9089018261906748,0.7027240515016707
66.0,0.78,0.8489461706024095,0.8349893370281035,24.101274005571003,0.9187861692650248,0.7088610001638532
66.0,0.79,0.8506502826168059,0.8403661968493426,24.30516325695112,0.9287012725955596,0.7148577428515035
66.0,0.8,0.8522944863375677,0.8456175485812717,24.50431592300768,0.9386427025214201,0.7207151742061081
66.0,0.81,0.8538778152017381,0.8507447480533805,24.69869026991391,0.9486134732387075,0.7264320667621736
66.0,0.82,0.8553942733771289,0.8557519731156621,24.888181465966753,0.958622269895038,0.7320053372343162
66.0,0.83,0.8568371134308329,0.8606436306533113,25.07266774217491,0.9686788620495494,0.7374314041816151
66.0,0.84,0.8582023249715436,0.865422453743709,25.25205710410459,0.9787901705205154,0.7427075618854292
66.0,0.85,0.8594894622807757,0.870089213657487,25.426305353014403,0.9889591871718891,0.7478325103827765
66.0,0.86,0.8607013282501595,0.8746430744599164,25.595419501703404,0.9991851665297352,0.7528064559324532
66.0,0.87,0.8618444436805301,0.8790815400058528,25.759472387069714,1.0094629099012826,0.7576315407961679
66.0,0.88,0.8629295940698511,0.8834003969224735,25.91861976119349,1.01978192201016,0.7623123459174554
66.0,0.89,0.8639708355310565,0.8875944272685689,26.073093763957797,1.0301273647193707,0.766855698939935
66.0,0.9,0.8649832928758798,0.8916586123998624,26.223173290942206,1.0404825242435578,0.7712698026747709
66.0,0.91,0.865981554879801,0.895588912570388,26.369158287387698,1.0508306959566927,0.7755634790408147
66.0,0.92,0.8669797434481105,0.8993821925186907,26.511368846076223,1.0611551272709325,0.7797461425316535
66.0,0.93,0.867992902971891,0.9030355766073773,26.650168035295327,1.0714373318212684,0.783828471626333
66.0,0.94,0.8690388654573293,0.9065456894532244,26.785996873220522,1.0816547307183177,0.7878234374476626
66.0,0.95,0.8682532023863754,0.9106797103056711,26.883819543920648,1.094150873718571,0.7907005748211955
66.0,0.96,0.8709602170233444,0.9132621645855666,27.04411044426624,1.1022317451891939,0.7954150130666544
66.0,0.97,0.8715646443158083,0.9165773473143064,27.161117929797296,1.1129409692398262,0.7988564096999206
